Id,Target,Source
029509ba-bbbd-11e8-b2ba-ac1f6b6435d0,11,train
02961e40-bba4-11e8-b2b9-ac1f6b6435d0,25 0,train
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,2 0,train
029df10a-bbaf-11e8-b2ba-ac1f6b6435d0,4,train
029f7ac0-bbb9-11e8-b2ba-ac1f6b6435d0,3,train
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,0,train
02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0,25 4,train
02a64fa0-bbad-11e8-b2ba-ac1f6b6435d0,22 11,train
02a9dede-bbaa-11e8-b2ba-ac1f6b6435d0,23,train
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,25 0,train
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,25 0 21,train
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,26,train
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,2,train
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,25 3 0,train
02b8f364-bbba-11e8-b2ba-ac1f6b6435d0,2,train
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,16 25 0,train
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,7 0,train
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,25 0,train
02c1d584-bb9b-11e8-b2b9-ac1f6b6435d0,7 0,train
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,21,train
02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0,5,train
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,25 0 21,train
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,19 17,train
02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0,25 7 0,train
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,0,train
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,25 0,train
02ddcc36-bbbd-11e8-b2ba-ac1f6b6435d0,23 3,train
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,1,train
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,6,train
02e5cb9a-bba7-11e8-b2ba-ac1f6b6435d0,25 4,train
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,12 0,train
02f22e98-bbb2-11e8-b2ba-ac1f6b6435d0,0 21,train
02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,22 0,train
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,24 18,train
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,6,train
02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0,1 4,train
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,19,train
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,25 4,train
030822be-bb9b-11e8-b2b9-ac1f6b6435d0,25,train
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,17 21,train
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,23,train
0312336a-bba7-11e8-b2ba-ac1f6b6435d0,1 4,train
0317d17a-bba8-11e8-b2ba-ac1f6b6435d0,7,train
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,24 21,train
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,25 0,train
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,11,train
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,7,train
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,22,train
032a7b88-bb9c-11e8-b2b9-ac1f6b6435d0,0 21,train
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,7 0,train
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,23,train
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,25 1 0,train
033c214a-bbb4-11e8-b2ba-ac1f6b6435d0,6,train
033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0,24 11,train
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,25,train
03451a40-bbb2-11e8-b2ba-ac1f6b6435d0,4,train
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,25 5,train
03480032-bba5-11e8-b2ba-ac1f6b6435d0,25 21,train
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,25 2 0,train
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,5,train
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,18 14,train
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,23,train
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,19,train
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,7 0,train
0358b00a-bba8-11e8-b2ba-ac1f6b6435d0,6 0,train
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3,train
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20,train
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,2,train
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,2 0,train
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,11,train
03763b06-bb9f-11e8-b2b9-ac1f6b6435d0,7,train
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,1 4,train
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,25 21,train
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,25 11 2 0,train
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,22,train
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0,train
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,23 5,train
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,19 25,train
038f6bd0-bba9-11e8-b2ba-ac1f6b6435d0,3,train
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 0,train
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,19 2 0,train
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,11,train
039399fc-bbaa-11e8-b2ba-ac1f6b6435d0,2,train
0396a062-bbc7-11e8-b2bc-ac1f6b6435d0,7,train
03972192-bbac-11e8-b2ba-ac1f6b6435d0,16 14,train
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,25 6 2,train
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,25 2 0,train
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,7 0,train
039d02b2-bbc8-11e8-b2bc-ac1f6b6435d0,25 0,train
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,3 0,train
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,7,train
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,2 0,train
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0,train
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,4,train
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,22,train
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,23,train
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,12 25 0,train
03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,18,train
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,4,train
03d05b86-bba4-11e8-b2b9-ac1f6b6435d0,7,train
03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0,25,train
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,3,train
03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,5 0,train
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,25 0,train
03d77058-bbac-11e8-b2ba-ac1f6b6435d0,4,train
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,23 0,train
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,2 0,train
03dac64e-bbb7-11e8-b2ba-ac1f6b6435d0,23,train
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,23,train
03db18c8-bb9a-11e8-b2b9-ac1f6b6435d0,25 14,train
03dd0446-bbc5-11e8-b2bc-ac1f6b6435d0,2 0,train
03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0,22 7 2,train
03dece12-bbab-11e8-b2ba-ac1f6b6435d0,25,train
03e0add8-bbae-11e8-b2ba-ac1f6b6435d0,6,train
03e0b692-bbaf-11e8-b2ba-ac1f6b6435d0,25 18,train
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,11 0,train
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,22,train
03ef3634-bbb1-11e8-b2ba-ac1f6b6435d0,25 1 0,train
03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,22 25,train
03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0,14,train
03f6a278-bbc7-11e8-b2bc-ac1f6b6435d0,2,train
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,25 21,train
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,0,train
03ff65ee-bbc6-11e8-b2bc-ac1f6b6435d0,2,train
040060d2-bba5-11e8-b2ba-ac1f6b6435d0,11,train
0402c00c-bbaf-11e8-b2ba-ac1f6b6435d0,25 5 0,train
040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,21,train
040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,7,train
040d3224-bbc5-11e8-b2bc-ac1f6b6435d0,19 0,train
04103166-bbb3-11e8-b2ba-ac1f6b6435d0,23 0,train
0410407c-bba2-11e8-b2b9-ac1f6b6435d0,25,train
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0,train
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,5 2 0,train
0419ecaa-bb9b-11e8-b2b9-ac1f6b6435d0,2,train
0419f612-bba7-11e8-b2ba-ac1f6b6435d0,12 0,train
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,14,train
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,25 21,train
041fa5c4-bba9-11e8-b2ba-ac1f6b6435d0,7,train
042413ee-bbb2-11e8-b2ba-ac1f6b6435d0,7 21,train
04267eee-bbbd-11e8-b2ba-ac1f6b6435d0,25 1,train
0427e718-bbb1-11e8-b2ba-ac1f6b6435d0,24 23,train
0427ebb2-bbb8-11e8-b2ba-ac1f6b6435d0,7 0,train
042a6b74-bba6-11e8-b2ba-ac1f6b6435d0,11,train
042a9f8e-bbc6-11e8-b2bc-ac1f6b6435d0,25 0,train
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,0,train
042cfe0e-bb9a-11e8-b2b9-ac1f6b6435d0,12 0,train
04305cbe-bba1-11e8-b2b9-ac1f6b6435d0,25 3 0,train
0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,14,train
0436371c-bb9a-11e8-b2b9-ac1f6b6435d0,23 0,train
0436ccbc-bba5-11e8-b2ba-ac1f6b6435d0,25 0,train
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,0,train
04382906-bba3-11e8-b2b9-ac1f6b6435d0,2 0,train
04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,25 0,train
