Id,Target,Source
00db5f9e-bbc1-11e8-b2bb-ac1f6b6435d0,25 2 0 21,train
00dd1766-bbae-11e8-b2ba-ac1f6b6435d0,25 1 2 21,train
00df1310-bbca-11e8-b2bc-ac1f6b6435d0,6,train
00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,4,train
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,5,train
00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,19 0,train
00f42960-bbb3-11e8-b2ba-ac1f6b6435d0,2,train
00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,23,train
00fe597e-bbc9-11e8-b2bc-ac1f6b6435d0,5,train
0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,21,train
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,23,train
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,6,train
01037b76-bbaa-11e8-b2ba-ac1f6b6435d0,23 4,train
01043ee4-bba5-11e8-b2ba-ac1f6b6435d0,25 0,train
0104c4e0-bbb9-11e8-b2ba-ac1f6b6435d0,0 21,train
01058b36-bbbf-11e8-b2ba-ac1f6b6435d0,3 0,train
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,0,train
010edd48-bbac-11e8-b2ba-ac1f6b6435d0,23 2 0,train
011186c4-bba2-11e8-b2b9-ac1f6b6435d0,25 2,train
011361ce-bba7-11e8-b2ba-ac1f6b6435d0,21,train
0115f496-bbb8-11e8-b2ba-ac1f6b6435d0,2,train
0118f7e4-bbaf-11e8-b2ba-ac1f6b6435d0,20 0,train
011def6e-bbb5-11e8-b2ba-ac1f6b6435d0,1 0,train
012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,11,train
01314a58-bba3-11e8-b2b9-ac1f6b6435d0,6 9 10,train
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,19,train
0139e754-bbbb-11e8-b2ba-ac1f6b6435d0,18 0,train
013ba5ec-bbb8-11e8-b2ba-ac1f6b6435d0,25 21,train
013f0f3a-bbad-11e8-b2ba-ac1f6b6435d0,7 0,train
0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,25 0,train
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,0,train
0142f5bc-bbc8-11e8-b2bc-ac1f6b6435d0,1 0,train
01437db2-bbc2-11e8-b2bb-ac1f6b6435d0,25 4,train
01453738-bbb8-11e8-b2ba-ac1f6b6435d0,0,train
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,4,train
01491e4c-bbaf-11e8-b2ba-ac1f6b6435d0,23 0,train
014927fe-bb9e-11e8-b2b9-ac1f6b6435d0,7,train
014a8bae-bba2-11e8-b2b9-ac1f6b6435d0,25 4,train
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,26,train
014dfb1e-bbba-11e8-b2ba-ac1f6b6435d0,25 6 2 0,train
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,25,train
0155043e-bbb7-11e8-b2ba-ac1f6b6435d0,0 21,train
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,25,train
015ed0d8-bbbf-11e8-b2ba-ac1f6b6435d0,5,train
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0,train
0163454c-bba0-11e8-b2b9-ac1f6b6435d0,25 21,train
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,0 21,train
016b3df6-bba5-11e8-b2ba-ac1f6b6435d0,25 1 21,train
016bc38a-bba9-11e8-b2ba-ac1f6b6435d0,25 0,train
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,11,train
017e605a-bba7-11e8-b2ba-ac1f6b6435d0,25 17 0,train
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,19,train
018004a0-bbb1-11e8-b2ba-ac1f6b6435d0,3,train
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,25,train
018bc484-bba7-11e8-b2ba-ac1f6b6435d0,7,train
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,6,train
018e30a8-bbc9-11e8-b2bc-ac1f6b6435d0,6 21,train
01939a1a-bbc5-11e8-b2bc-ac1f6b6435d0,5,train
019687da-bbb0-11e8-b2ba-ac1f6b6435d0,5,train
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,25,train
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,16 25 17 0,train
01b0b65a-bbba-11e8-b2ba-ac1f6b6435d0,25 0,train
01b54382-bb9c-11e8-b2b9-ac1f6b6435d0,2,train
01b79b30-bbb2-11e8-b2ba-ac1f6b6435d0,25 0,train
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,4,train
01b7c7b8-bba8-11e8-b2ba-ac1f6b6435d0,19 0,train
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,25,train
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,16 0,train
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,18 14,train
01bc1aa2-bbad-11e8-b2ba-ac1f6b6435d0,5 0 21,train
01bc4dc6-bbbf-11e8-b2ba-ac1f6b6435d0,2,train
01bc5bf4-bbc4-11e8-b2bc-ac1f6b6435d0,7,train
01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,5 21,train
01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,11,train
01cccde8-bba8-11e8-b2ba-ac1f6b6435d0,25 2,train
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,0,train
01d05f48-bbb8-11e8-b2ba-ac1f6b6435d0,16 25 0,train
01d1ae74-bbb9-11e8-b2ba-ac1f6b6435d0,23 0,train
01d2a326-bba8-11e8-b2ba-ac1f6b6435d0,25 2,train
01d619aa-bbaf-11e8-b2ba-ac1f6b6435d0,2 0 21,train
01da7d44-bbad-11e8-b2ba-ac1f6b6435d0,7,train
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,0,train
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,2 0,train
01ebc542-bbbf-11e8-b2ba-ac1f6b6435d0,25 0,train
01ecc930-bbc7-11e8-b2bc-ac1f6b6435d0,25,train
01edbdd4-bbb0-11e8-b2ba-ac1f6b6435d0,25 21,train
01eea150-bba5-11e8-b2ba-ac1f6b6435d0,3,train
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1,train
01f58bec-bba4-11e8-b2b9-ac1f6b6435d0,23,train
01f85a98-bbae-11e8-b2ba-ac1f6b6435d0,23,train
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,14,train
01f8c228-bbac-11e8-b2ba-ac1f6b6435d0,23,train
01f8f48c-bbb1-11e8-b2ba-ac1f6b6435d0,7,train
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,21,train
0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,19,train
02056070-bba5-11e8-b2ba-ac1f6b6435d0,7 1 4,train
02070102-bbb7-11e8-b2ba-ac1f6b6435d0,25 0,train
0207bdcc-bbb7-11e8-b2ba-ac1f6b6435d0,6 0,train
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,16 25,train
02101658-bbca-11e8-b2bc-ac1f6b6435d0,23,train
0216d526-bbbe-11e8-b2ba-ac1f6b6435d0,16 14,train
02178fc0-bbaf-11e8-b2ba-ac1f6b6435d0,7 0,train
021a01b6-bba9-11e8-b2ba-ac1f6b6435d0,25 4 0,train
021eacc4-bba0-11e8-b2b9-ac1f6b6435d0,2,train
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,14,train
02235ae2-bb9d-11e8-b2b9-ac1f6b6435d0,25,train
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,0,train
02271820-bbad-11e8-b2ba-ac1f6b6435d0,0,train
022810e2-bbb5-11e8-b2ba-ac1f6b6435d0,2,train
0228a6e2-bba6-11e8-b2ba-ac1f6b6435d0,5,train
022b36e8-bba4-11e8-b2b9-ac1f6b6435d0,25 0,train
0230e7d0-bba1-11e8-b2b9-ac1f6b6435d0,5 0,train
0230f2c2-bb9f-11e8-b2b9-ac1f6b6435d0,11 16,train
0232898a-bbbc-11e8-b2ba-ac1f6b6435d0,25,train
0232b2ba-bbbd-11e8-b2ba-ac1f6b6435d0,11,train
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,12,train
0235dcc4-bbb8-11e8-b2ba-ac1f6b6435d0,19 25,train
0240e7f6-bbac-11e8-b2ba-ac1f6b6435d0,6,train
0241af90-bba4-11e8-b2b9-ac1f6b6435d0,7,train
0241b984-bb9c-11e8-b2b9-ac1f6b6435d0,2,train
0246331e-bbc0-11e8-b2bb-ac1f6b6435d0,4,train
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,19 0,train
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,12,train
024e7bec-bbc9-11e8-b2bc-ac1f6b6435d0,25 0,train
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,22,train
024f5654-bbae-11e8-b2ba-ac1f6b6435d0,24 22,train
0250e242-bb9c-11e8-b2b9-ac1f6b6435d0,2,train
0258949a-bb9e-11e8-b2b9-ac1f6b6435d0,7,train
025b645c-bbbe-11e8-b2ba-ac1f6b6435d0,25,train
0264de16-bbae-11e8-b2ba-ac1f6b6435d0,25 2 0,train
0264fdd4-bbb7-11e8-b2ba-ac1f6b6435d0,4,train
0265b670-bba3-11e8-b2b9-ac1f6b6435d0,18 17 21,train
0266a4f8-bbc7-11e8-b2bc-ac1f6b6435d0,25,train
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,0,train
0271c9e4-bbab-11e8-b2ba-ac1f6b6435d0,6,train
02744d42-bbbd-11e8-b2ba-ac1f6b6435d0,21,train
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,25 0,train
02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,23,train
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,0,train
02789bb2-bbc8-11e8-b2bc-ac1f6b6435d0,25 21,train
027a702a-bbca-11e8-b2bc-ac1f6b6435d0,22 2,train
027c2e8a-bb9b-11e8-b2b9-ac1f6b6435d0,5,train
0286c9da-bbc3-11e8-b2bc-ac1f6b6435d0,25 2 0,train
0288d6f4-bbc2-11e8-b2bb-ac1f6b6435d0,4,train
028a827a-bba8-11e8-b2ba-ac1f6b6435d0,2,train
028cb8d2-bb9f-11e8-b2b9-ac1f6b6435d0,5,train
028ccf80-bba8-11e8-b2ba-ac1f6b6435d0,2 0,train
028cee5c-bbc1-11e8-b2bb-ac1f6b6435d0,23 5,train
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,14,train
0290c330-bb9c-11e8-b2b9-ac1f6b6435d0,26 25,train
0294ea40-bbbb-11e8-b2ba-ac1f6b6435d0,21,train
02961e40-bba4-11e8-b2b9-ac1f6b6435d0,25 0,train
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,2 0,train
02976c92-bbbc-11e8-b2ba-ac1f6b6435d0,25 18 3 0,train
029df10a-bbaf-11e8-b2ba-ac1f6b6435d0,4,train
029f7ac0-bbb9-11e8-b2ba-ac1f6b6435d0,3,train
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,0,train
02a52ee6-bbac-11e8-b2ba-ac1f6b6435d0,25 4,train
02a7b5ce-bbc7-11e8-b2bc-ac1f6b6435d0,11 0,train
02a9dede-bbaa-11e8-b2ba-ac1f6b6435d0,23,train
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,0,train
02ab11c4-bba4-11e8-b2b9-ac1f6b6435d0,25 0,train
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,25 0 21,train
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,26,train
02b03bfc-bbc4-11e8-b2bc-ac1f6b6435d0,2,train
02b13740-bbc5-11e8-b2bc-ac1f6b6435d0,25 3 0,train
02b8f364-bbba-11e8-b2ba-ac1f6b6435d0,2,train
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,16 25 0,train
02bd4566-bbad-11e8-b2ba-ac1f6b6435d0,7 0,train
02c09df8-bbc9-11e8-b2bc-ac1f6b6435d0,25 0,train
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,21,train
02c5ae5e-bbb2-11e8-b2ba-ac1f6b6435d0,5,train
02cca674-bbb1-11e8-b2ba-ac1f6b6435d0,25 0 21,train
02ce0bfa-bbc9-11e8-b2bc-ac1f6b6435d0,19 17,train
02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0,25 7 0,train
02db70a6-bba6-11e8-b2ba-ac1f6b6435d0,25 0,train
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,0,train
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,1,train
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,19,train
02e42082-bbad-11e8-b2ba-ac1f6b6435d0,6,train
02e685cc-bbc9-11e8-b2bc-ac1f6b6435d0,25 2 0,train
02ef9b26-bba1-11e8-b2b9-ac1f6b6435d0,12 0,train
02f22e98-bbb2-11e8-b2ba-ac1f6b6435d0,0 21,train
02f6fa66-bbb4-11e8-b2ba-ac1f6b6435d0,22 0,train
02fb44fc-bbac-11e8-b2ba-ac1f6b6435d0,6,train
02fefb04-bbc7-11e8-b2bc-ac1f6b6435d0,1 4,train
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,19,train
0305a056-bbbf-11e8-b2ba-ac1f6b6435d0,25 4,train
030b6ee2-bbbe-11e8-b2ba-ac1f6b6435d0,17 21,train
03114a8a-bbb2-11e8-b2ba-ac1f6b6435d0,23,train
0317d17a-bba8-11e8-b2ba-ac1f6b6435d0,7,train
03181d4e-bbb0-11e8-b2ba-ac1f6b6435d0,24 21,train
031aeea0-bbad-11e8-b2ba-ac1f6b6435d0,25 0,train
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,11,train
0325d998-bb9c-11e8-b2b9-ac1f6b6435d0,1 2 0,train
03296fa0-bbbe-11e8-b2ba-ac1f6b6435d0,7,train
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,22,train
032a7200-bbab-11e8-b2ba-ac1f6b6435d0,14 0,train
032ae03c-bbc9-11e8-b2bc-ac1f6b6435d0,7 0,train
032d1942-bba1-11e8-b2b9-ac1f6b6435d0,23,train
032f0da4-bbc6-11e8-b2bc-ac1f6b6435d0,25 1 0,train
03339d62-bba6-11e8-b2ba-ac1f6b6435d0,7 2 0,train
03371f58-bbc6-11e8-b2bc-ac1f6b6435d0,2 0,train
033f4c8a-bb9b-11e8-b2b9-ac1f6b6435d0,24 11,train
03409c48-bbb9-11e8-b2ba-ac1f6b6435d0,25 0,train
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,18,train
03451a40-bbb2-11e8-b2ba-ac1f6b6435d0,4,train
03470776-bbc4-11e8-b2bc-ac1f6b6435d0,25 5,train
0349cea2-bbba-11e8-b2ba-ac1f6b6435d0,25 2 0,train
034a37f8-bbc3-11e8-b2bc-ac1f6b6435d0,5,train
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,18 14,train
034b0ca0-bbc3-11e8-b2bc-ac1f6b6435d0,25 21,train
034f50ae-bbc7-11e8-b2bc-ac1f6b6435d0,23,train
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,19,train
03561dea-bbb2-11e8-b2ba-ac1f6b6435d0,4,train
0357ecb4-bbae-11e8-b2ba-ac1f6b6435d0,7 0,train
0359527c-bbbb-11e8-b2ba-ac1f6b6435d0,3,train
03615f36-bbba-11e8-b2ba-ac1f6b6435d0,19 0,train
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20,train
036bdf66-bbc8-11e8-b2bc-ac1f6b6435d0,2,train
03722b08-bbb6-11e8-b2ba-ac1f6b6435d0,2 0,train
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,11,train
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12,train
037f4612-bbca-11e8-b2bc-ac1f6b6435d0,1 4,train
03833668-bbb2-11e8-b2ba-ac1f6b6435d0,25 21,train
03834516-bbc8-11e8-b2bc-ac1f6b6435d0,2,train
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,26,train
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0,train
03871a6a-bbc8-11e8-b2bc-ac1f6b6435d0,23 5,train
03886f76-bbb6-11e8-b2ba-ac1f6b6435d0,19 25,train
039085dc-bbaa-11e8-b2ba-ac1f6b6435d0,19 2 0,train
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,6 1,train
0392f4c4-bbba-11e8-b2ba-ac1f6b6435d0,6,train
03972192-bbac-11e8-b2ba-ac1f6b6435d0,16 14,train
039858f6-bbab-11e8-b2ba-ac1f6b6435d0,25 6 2,train
039b6e46-bbb1-11e8-b2ba-ac1f6b6435d0,25 2 0,train
039ba28a-bbb6-11e8-b2ba-ac1f6b6435d0,7 0,train
03a36c00-bba6-11e8-b2ba-ac1f6b6435d0,3 0,train
03a7f40c-bbb8-11e8-b2ba-ac1f6b6435d0,7,train
03a96d16-bbbb-11e8-b2ba-ac1f6b6435d0,2 0,train
03aaa7cc-bbab-11e8-b2ba-ac1f6b6435d0,5 0,train
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0,train
03ae7490-bba8-11e8-b2ba-ac1f6b6435d0,4,train
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,22,train
03b4ea6e-bba3-11e8-b2b9-ac1f6b6435d0,23,train
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,0,train
03b65c62-bbc3-11e8-b2bc-ac1f6b6435d0,12 25 0,train
03b6b4b4-bb9b-11e8-b2b9-ac1f6b6435d0,25 0,train
03ce111c-bbba-11e8-b2ba-ac1f6b6435d0,25 14,train
03d00c42-bbba-11e8-b2ba-ac1f6b6435d0,4,train
03d13e56-bb9b-11e8-b2b9-ac1f6b6435d0,25,train
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,3,train
03d285d4-bba2-11e8-b2b9-ac1f6b6435d0,25 6 2,train
03d4613a-bbb4-11e8-b2ba-ac1f6b6435d0,5 0,train
03d77058-bbac-11e8-b2ba-ac1f6b6435d0,4,train
03d9fb0c-bb9d-11e8-b2b9-ac1f6b6435d0,23 0,train
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,2 0,train
03daec84-bbbf-11e8-b2ba-ac1f6b6435d0,23,train
03de37e6-bbaf-11e8-b2ba-ac1f6b6435d0,22 7 2,train
03dece12-bbab-11e8-b2ba-ac1f6b6435d0,25,train
03e0b692-bbaf-11e8-b2ba-ac1f6b6435d0,25 18,train
03e32798-bb9f-11e8-b2b9-ac1f6b6435d0,11 0,train
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,22,train
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,0,train
03ef3634-bbb1-11e8-b2ba-ac1f6b6435d0,25 1 0,train
03f02102-bbc0-11e8-b2bb-ac1f6b6435d0,25 3 21,train
03f12378-bba1-11e8-b2b9-ac1f6b6435d0,14,train
03f195e6-bb9d-11e8-b2b9-ac1f6b6435d0,25 0,train
03f57edc-bbc9-11e8-b2bc-ac1f6b6435d0,22 25,train
03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0,14,train
03f6a278-bbc7-11e8-b2bc-ac1f6b6435d0,2,train
03f92c20-bbc0-11e8-b2bb-ac1f6b6435d0,25 21,train
03fcc436-bbc8-11e8-b2bc-ac1f6b6435d0,25 14,train
03fdc770-bbad-11e8-b2ba-ac1f6b6435d0,7,train
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,0,train
03ff65ee-bbc6-11e8-b2bc-ac1f6b6435d0,2,train
040060d2-bba5-11e8-b2ba-ac1f6b6435d0,11,train
0402c00c-bbaf-11e8-b2ba-ac1f6b6435d0,25 5 0,train
040794ce-bbaa-11e8-b2ba-ac1f6b6435d0,21,train
0408547a-bb9d-11e8-b2b9-ac1f6b6435d0,16 21,train
04096bea-bb9c-11e8-b2b9-ac1f6b6435d0,25 0,train
040b473c-bbc7-11e8-b2bc-ac1f6b6435d0,7,train
040c1496-bbb8-11e8-b2ba-ac1f6b6435d0,16 14,train
040c557c-bbaa-11e8-b2ba-ac1f6b6435d0,19 0 21,train
040fb954-bba7-11e8-b2ba-ac1f6b6435d0,0,train
04103166-bbb3-11e8-b2ba-ac1f6b6435d0,23 0,train
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0,train
0412456c-bba6-11e8-b2ba-ac1f6b6435d0,0,train
0419f612-bba7-11e8-b2ba-ac1f6b6435d0,12 0,train
041a316a-bbc8-11e8-b2bc-ac1f6b6435d0,3,train
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,14,train
041e4ca6-bbb3-11e8-b2ba-ac1f6b6435d0,25 21,train
042413ee-bbb2-11e8-b2ba-ac1f6b6435d0,7 21,train
04267eee-bbbd-11e8-b2ba-ac1f6b6435d0,25 1,train
0427ebb2-bbb8-11e8-b2ba-ac1f6b6435d0,7 0,train
042a6b74-bba6-11e8-b2ba-ac1f6b6435d0,11,train
042a9f8e-bbc6-11e8-b2bc-ac1f6b6435d0,25 0,train
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,0,train
04305cbe-bba1-11e8-b2b9-ac1f6b6435d0,25 3 0,train
043225a2-bbc0-11e8-b2bb-ac1f6b6435d0,13 0,train
0436371c-bb9a-11e8-b2b9-ac1f6b6435d0,23 0,train
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,0,train
04383a3c-bbac-11e8-b2ba-ac1f6b6435d0,25 0,train
043e620a-bbb5-11e8-b2ba-ac1f6b6435d0,25 2,train
043ff8ba-bbc2-11e8-b2bb-ac1f6b6435d0,19,train
044b4d9e-bbab-11e8-b2ba-ac1f6b6435d0,22 0,train
044bd6e6-bbb1-11e8-b2ba-ac1f6b6435d0,13 18,train
044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0,0,train
04533c26-bbaf-11e8-b2ba-ac1f6b6435d0,25 5,train
